media,article_url,publish_date,client_name,caption_raw,classification,company,dept_title,name
ProductZine,https://codezine.jp/article/detail/26850,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26851,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26853,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26860,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26867,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26870,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26877,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26910,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26916,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26925,,,Figma Inc. 共同創業者＆CEO ディラン・フィールド（Dylan Field）氏,needs_ai,,,
ProductZine,https://codezine.jp/article/detail/26940,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26946,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26932,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26962,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26979,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26990,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/26980,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27000,,,アンカーデザイン株式会社 代表取締役 兼 CEO 木浦幹雄氏,regex_ok,アンカーデザイン株式会社,代表取締役 兼 CEO,木浦幹雄
ProductZine,https://codezine.jp/article/detail/27000,,,株式会社レッドジャーニー 代表 市谷聡啓氏,regex_ok,株式会社レッドジャーニー,代表,市谷聡啓
ProductZine,https://codezine.jp/article/detail/27004,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27043,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27024,,,LinkedIn シニアプロダクトマネージャー 曽根原春樹氏,needs_ai,,,
ProductZine,https://codezine.jp/article/detail/27005,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27045,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27051,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27069,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27052,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27070,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27071,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27084,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27085,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27098,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27106,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27112,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27114,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27113,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27097,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27119,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27135,,,株式会社ヌーラボ サービス開発部 Backlog課 砂川祐樹氏,regex_ok,株式会社ヌーラボ,サービス開発部 Backlog課,砂川祐樹
ProductZine,https://codezine.jp/article/detail/27136,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27144,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27128,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27154,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27156,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27160,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27170,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27153,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27171,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27172,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27183,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27202,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27203,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27207,,,発表者：ラクスル株式会社 ラクスル事業本部 MBS Product Manager 澤田一将氏,regex_ok,発表者：ラクスル株式会社,ラクスル事業本部 MBS Product Manager,澤田一将
ProductZine,https://codezine.jp/article/detail/27272,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27224,,,株式会社MICIN オンライン医療事業部 副部長 熊沢恭志氏,regex_ok,株式会社MICIN,オンライン医療事業部 副部長,熊沢恭志
ProductZine,https://codezine.jp/article/detail/27246,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27211,,,株式会社LegalOn Technologies 執行役員兼CPO 谷口昌仁氏,regex_ok,株式会社LegalOn,Technologies 執行役員兼CPO,谷口昌仁
ProductZine,https://codezine.jp/article/detail/27251,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27274,,,瀧本 はろか氏,needs_ai,,,
ProductZine,https://codezine.jp/article/detail/27275,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27288,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27287,,,Sansan株式会社 技術本部 研究開発部 SocSciグループ マネジャー 西田貴紀氏,regex_ok,Sansan株式会社,技術本部 研究開発部 SocSciグループ マネジャー,西田貴紀
ProductZine,https://codezine.jp/article/detail/27290,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27297,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27303,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27346,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27314,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27304,,,三菱電機株式会社 DXイノベーションセンター システム連携企画部 次長 飯澤大介氏,regex_ok,三菱電機株式会社,DXイノベーションセンター システム連携企画部 次長,飯澤大介
ProductZine,https://codezine.jp/article/detail/27353,,,株式会社メンバーズ UXONEカンパニー 犬飼美穂氏,regex_ok,株式会社メンバーズ,UXONEカンパニー,犬飼美穂
ProductZine,https://codezine.jp/article/detail/27353,,,PM DAO ファウンダー ＆ プロダクトマネージャー 早川和輝氏,needs_ai,,,
ProductZine,https://codezine.jp/article/detail/27384,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27453,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27570,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27642,,,株式会社Wellnize 代表取締役 兼 執行役CEO 木下 寛大（きのした・かんた）氏,needs_ai,,,
ProductZine,https://codezine.jp/article/detail/27642,,,明治ホールディングスグループDX戦略部 川端善也（かわばた・よしなり）氏,needs_ai,,,
ProductZine,https://codezine.jp/article/detail/27661,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27681,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27704,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27789,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27854,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27861,,,二木慎也（ふたつぎ・しんや）氏,needs_ai,,,
ProductZine,https://codezine.jp/article/detail/27861,,,三宅史生（みやけ・ふみお）氏,needs_ai,,,
ProductZine,https://codezine.jp/article/detail/27878,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27909,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27931,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/27961,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28013,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28242,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28142,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28165,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28278,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28337,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28367,,,エムスリー株式会社 取締役 CPO／CAIO 山崎聡氏,regex_ok,エムスリー株式会社,取締役 CPO／CAIO,山崎聡
ProductZine,https://codezine.jp/article/detail/28376,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28534,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28435,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28464,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28533,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28555,,,ジョーシス株式会社 Product Manager 小俣剛貴氏,regex_ok,ジョーシス株式会社,Product Manager,小俣剛貴
ProductZine,https://codezine.jp/article/detail/28555,,,アトラシアン株式会社 エグゼクティブ プロダクトマーケティング ストラテジスト 渡辺隆氏,regex_ok,アトラシアン株式会社,エグゼクティブ プロダクトマーケティング ストラテジスト,渡辺隆
ProductZine,https://codezine.jp/article/detail/28578,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28660,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/1,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/10,,,三菱電機 執行役員 DXイノベーションセンター長 朝日宣雄氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/103,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/11,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28749,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/112,,,株式会社IVRy（アイブリー）代表取締役 奥西 亮賀氏,regex_ok,株式会社IVRy（アイブリー）代表取締役,,奥西 亮賀
AIdiver,https://aidiver.jp/article/detail/12,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/125,,,,no_caption,,,
ProductZine,https://codezine.jp/article/detail/28796,,,アトラシアン株式会社 マーケティング統括マネージャーの朝岡絵里子氏,regex_ok,アトラシアン株式会社,マーケティング統括マネージャー,の朝岡絵里子
ProductZine,https://codezine.jp/article/detail/28796,,,アトラシアン株式会社 エグゼクティブ プロダクトマーケティングストラテジストの渡辺隆氏,regex_ok,アトラシアン株式会社,エグゼクティブ プロダクトマーケティングストラテジスト,の渡辺隆
AIdiver,https://aidiver.jp/article/detail/128,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/13,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/14,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/143,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/144,,,株式会社クレディセゾン 取締役 兼 専務執行役員CDO 兼 CTO 小野和俊氏,regex_ok,株式会社クレディセゾン,取締役 兼 専務執行役員CDO 兼 CTO,小野和俊
AIdiver,https://aidiver.jp/article/detail/145,,,株式会社ファミリーマート 代表取締役社長 細見研介氏,regex_ok,株式会社ファミリーマート,代表取締役社長,細見研介
AIdiver,https://aidiver.jp/article/detail/147,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/146,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/148,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/157,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/167,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/183,,,"アマゾンジャパン合同会社　Amazon Ads, Head of Growth Sales JP　伊勢谷直美氏",regex_ok,アマゾンジャパン合同会社,"Amazon Ads, Head of Growth Sales JP",伊勢谷直美
AIdiver,https://aidiver.jp/article/detail/172,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/184,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/199,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/191,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/201,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/200,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/202,,,"Salesforce, Inc. SVP, Product Management, Agentforce ジョン・クセラ（John Kucera）氏",needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/203,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/204,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/216,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/217,,,味の素AGF株式会社 ファンマーケティング推進部 マーケティング高度化グループ グループ長 山本耕平氏,regex_ok,味の素AGF株式会社,ファンマーケティング推進部 マーケティング高度化グループ グループ,長 山本耕平
AIdiver,https://aidiver.jp/article/detail/218,,,KnowBe4 CISOアドバイザー ロジャー・A・グライムス（Roger A. Grimes）氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/231,,,株式会社ZOZO 執行役員 兼 CTO 瀬尾直利氏,regex_ok,株式会社ZOZO,執行役員 兼 CTO,瀬尾直利
AIdiver,https://aidiver.jp/article/detail/220,,,Hakuhodo DY ONE 常務執行役員 柴山大氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/245,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/246,,,ライフネット生命保険株式会社 マーケティング部 部長 渡邊慶氏,regex_ok,ライフネット生命保険株式会社,マーケティング部 部長,渡邊慶
AIdiver,https://aidiver.jp/article/detail/251,,,博報堂 代表取締役社長 名倉健司氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/259,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/254,,,Hakuhodo DY ONE 常務執行役員 柴山大氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/261,,,Hakuhodo DY ONE 常務執行役員 柴山大氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/262,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/264,,,Hakuhodo DY ONE 常務執行役員 柴山大氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/266,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/267,,,マックス・プランク人間開発研究所 Centers for Humans and Machines 研究員 矢倉大夢氏,regex_ok,マックス・プランク人間開発研究所,Centers for Humans and Machines,研究員 矢倉大夢
AIdiver,https://aidiver.jp/article/detail/277,,,"Chief Strategy Officer, OpenAI ジェイソン・クォン（Jason Kwon）氏",needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/269,,,"（左より）ハーマン・カウア（Harman Kaur）氏（モデレータ） Tanium inc.Senior Vice President, Strategy, & AI／元OpenAI ザック・キャス（Zack Kass）氏",needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/280,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/287,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/289,,,株式会社電通デジタル ストラテジー部門 統合プランニング2部 門脇聖氏,regex_ok,株式会社電通デジタル,ストラテジー部門 統合プランニング2部,門脇聖
AIdiver,https://aidiver.jp/article/detail/292,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/290,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/293,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/296,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/297,,,Hakuhodo DY ONE 常務執行役員 柴山大氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/298,,,写真左からAIX partner代表取締役／AIdiver特命副編集長 野口竜司氏、Hakuhodo DY ONE 常務執行役員 柴山大氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/3,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/30,,,楽天グループ株式会社 常務執行役員 コマース＆マーケティングカンパニー CIO＆CAIDO コマース＆マーケティングテクノロジー統括部 ヴァイスディレクター 小林悠輔氏,regex_ok,楽天グループ株式会社,常務執行役員 コマース＆マーケティングカンパニー CIO＆CAIDO コマース＆マーケティングテクノロジー統括部 ヴァイスディレクター,小林悠輔
AIdiver,https://aidiver.jp/article/detail/302,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/303,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/31,,,Manulife Global Chief Marketing Officer カレン・レゲット（Karen Leggett）氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/313,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/312,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/319,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/32,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/316,,,株式会社TOKIUM 取締役 ビジネス本部長 松原亮氏,regex_ok,株式会社TOKIUM,取締役 ビジネス本部長,松原亮
AIdiver,https://aidiver.jp/article/detail/321,,,電通デジタル　データ＆AI部門 Adsテック事業部 グループマネージャー/プロダクトマネージャー　好村俊一氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/321,,,電通デジタル　データ＆AI部門 Adsテック事業部　板野千咲氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/318,,,（左より）IBM Cloud ジェイソン・マギー（Jason McGee）氏／同 ロヒット・バドラニー（Rohit Badlaney）氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/323,,,株式会社三菱UFJフィナンシャル・グループ デジタル戦略統括部 AI・データ推進グループ 次長 島野浩平氏,regex_ok,株式会社三菱UFJフィナンシャル・グループ,デジタル戦略統括部 AI・データ推進グループ 次長,島野浩平
AIdiver,https://aidiver.jp/article/detail/333,,,株式会社アマナイメージズ 代表取締役 兼  Visual Bank株式会社 Qlean Dataset事業責任者 望月逸平氏,regex_ok,株式会社アマナイメージズ,代表取締役 兼  Visual Bank株式会社 Qlean Dataset事業責任者,望月逸平
AIdiver,https://aidiver.jp/article/detail/336,,,全日本空輸株式会社 デジタル変革室 企画推進部 企画・業務チーム／（兼）ANAホールディングス株式会社 グループ経営戦略室 経営企画部 DX戦略チーム 木住野正訓氏,regex_ok,全日本空輸株式会社,デジタル変革室 企画推進部 企画・業務チーム／（兼）ANAホールディングス株式会社 グループ経営戦略室 経営企画部 DX戦略チーム,木住野正訓
AIdiver,https://aidiver.jp/article/detail/324,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/33,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/338,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/339,,,中国電力株式会社 デジタルイノベーション本部 DX推進プロジェクト DX戦略グループ 井上貴大氏,regex_ok,中国電力株式会社,デジタルイノベーション本部 DX推進プロジェクト DX戦略グループ,井上貴大
AIdiver,https://aidiver.jp/article/detail/337,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/340,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/341,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/345,,,一般社団法人AICX協会 代表理事 小澤建祐氏,regex_ok,一般社団法人AICX協会,代表理事,小澤建祐
AIdiver,https://aidiver.jp/article/detail/342,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/349,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/352,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/355,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/359,,,株式会社Super Normal 代表取締役 奥谷孝司氏,regex_ok,株式会社Super,Normal 代表取締役,奥谷孝司
AIdiver,https://aidiver.jp/article/detail/363,,,デジタル庁 省庁業務サービスグループ 総括参事官 内藤新一氏,regex_ok,デジタル庁,省庁業務サービスグループ 総括参事官,内藤新一
AIdiver,https://aidiver.jp/article/detail/367,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/366,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/360,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/368,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/369,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/372,,,株式会社山善 ICT本部 D＆A部 主任 前田慎太郎氏,regex_ok,株式会社山善,ICT本部 D＆A部 主任,前田慎太郎
AIdiver,https://aidiver.jp/article/detail/375,,,オムロンソーシアルソリューションズ株式会社 エネルギーソリューション事業本部 エネルギーサービス本部 サービス企画開発部 主査 内藤慎次氏,regex_ok,オムロンソーシアルソリューションズ株式会社,エネルギーソリューション事業本部 エネルギーサービス本部 サービス企画開発部,主査 内藤慎次
AIdiver,https://aidiver.jp/article/detail/376,,,弥生株式会社 開発本部 CTO 佐々木淳志氏,regex_ok,弥生株式会社,開発本部 CTO,佐々木淳志
AIdiver,https://aidiver.jp/article/detail/378,,,アタラ株式会社 ファウンダー 杉原 剛氏,regex_ok,アタラ株式会社,ファウンダー,杉原 剛
AIdiver,https://aidiver.jp/article/detail/378,,,Hakuhodo DY ONE 常務執行役員 柴山大氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/379,,,Hakuhodo DY ONE 常務執行役員 柴山大氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/381,,,メルカリ Marketing Manager / AI Marketing Lead 石渡貴大氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/386,,,"株式会社プレイド CTO Office, Data Mind, Business Lead of AI 西村達一朗氏",regex_ok,株式会社プレイド,"CTO Office, Data Mind, Business Lead of AI",西村達一朗
AIdiver,https://aidiver.jp/article/detail/389,,,アクセンチュア株式会社 執行役員 インダストリーX本部 統括本部長 金森崇宏氏／インダストリーX本部 マネジング・ディレクター 兼 アクセンチュア・イノベーション・ハブ東京共同統括 廣澤篤氏,regex_ok,アクセンチュア株式会社,執行役員 インダストリーX本部 統括本部長 金森崇宏氏／インダストリーX本部 マネジング・ディレクター 兼 アクセンチュア・イノベーション・ハブ東京共同統括,廣澤篤
AIdiver,https://aidiver.jp/article/detail/390,,,株式会社三井住友フィナンシャルグループ 執行役専務 グループCDIO 磯和啓雄氏,regex_ok,株式会社三井住友フィナンシャルグループ,執行役専務 グループCDIO,磯和啓雄
AIdiver,https://aidiver.jp/article/detail/401,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/399,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/402,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/404,,,"米国Adobe, Inc. デジタルメディア事業部 Document Cloud プロダクトマーケティングディレクター 山本晶子氏",regex_ok,"米国Adobe, Inc.",デジタルメディア事業部 Document Cloud プロダクトマーケティングディレクター,山本晶子
AIdiver,https://aidiver.jp/article/detail/408,,,日本マイクロソフト株式会社 執行役員 常務 佐藤亮太氏,regex_ok,日本マイクロソフト株式会社,執行役員 常務,佐藤亮太
AIdiver,https://aidiver.jp/article/detail/41,,,株式会社日立製作所 GenerativeAIセンター 本部長 兼 デジタルシステム＆サービスセクター Chief AI Transformation Officer 吉田順氏,regex_ok,株式会社日立製作所,GenerativeAIセンター 本部長 兼 デジタルシステム＆サービスセクター Chief AI Transformation Officer,吉田順
AIdiver,https://aidiver.jp/article/detail/417,,,エヌビディア エンタープライズ事業本部 事業本部長 井﨑武士氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/417,,,データテクノロジー2部 部長 川上孝介氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/42,,,小宮山 利恵子氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/412,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/432,,,フリー株式会社 取締役 CAIO 横路隆氏,regex_ok,フリー株式会社,取締役 CAIO,横路隆
AIdiver,https://aidiver.jp/article/detail/422,,,（左から）富士通株式会社 AI戦略・ビジネス開発本部 本部長 岡田英人氏,regex_ok,富士通株式会社,AI戦略・ビジネス開発本部 本部長,岡田英人
AIdiver,https://aidiver.jp/article/detail/422,,,富士通Japan株式会社 特定プロジェクト対策本部 本部長／富士通株式会社 公共・社会インフラビジネスグループ 特定プロジェクト対策室 室長 國分出氏,regex_ok,富士通Japan株式会社,特定プロジェクト対策本部 本部長／富士通株式会社 公共・社会インフラビジネスグループ 特定プロジェクト対策室 室長,國分出
AIdiver,https://aidiver.jp/article/detail/434,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/435,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/437,,,クー・マーケティング・カンパニー 代表取締役　音部大輔氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/441,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/447,,,シンシアリー株式会社 執行役員 デリバリー部長 秋元かおる氏,regex_ok,シンシアリー株式会社,執行役員 デリバリー部長,秋元かおる
AIdiver,https://aidiver.jp/article/detail/448,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/454,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/453,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/457,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/455,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/461,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/464,,,株式会社TOKIUM 代表取締役 兼 CPO 黒﨑賢一氏,regex_ok,株式会社TOKIUM,代表取締役 兼 CPO 黒﨑,賢一
AIdiver,https://aidiver.jp/article/detail/465,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/467,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/474,,,Gen-AX株式会社 代表取締役社長 CEO 砂金信一郎氏,regex_ok,Gen-AX株式会社,代表取締役社長 CEO,砂金信一郎
AIdiver,https://aidiver.jp/article/detail/480,,,株式会社MIXI みてね事業本部 みてねプロダクト開発部 アジャイル変革グループ シニアスクラムマスター兼HRBP 賀茂慎一郎氏,regex_ok,株式会社MIXI,みてね事業本部 みてねプロダクト開発部 アジャイル変革グループ シニアスクラムマスター兼HRBP,賀茂慎一郎
AIdiver,https://aidiver.jp/article/detail/482,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/484,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/485,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/488,,,株式会社MIXI 取締役 上級執行役員 村瀨龍馬氏,regex_ok,株式会社MIXI,取締役 上級執行役員,村瀨龍馬
AIdiver,https://aidiver.jp/article/detail/490,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/489,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/49,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/491,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/492,,,株式会社みずほフィナンシャルグループ 執行役常務 グループCDTO 上ノ山信宏氏,regex_ok,株式会社みずほフィナンシャルグループ,執行役常務 グループCDTO 上ノ,山信宏
AIdiver,https://aidiver.jp/article/detail/5,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/502,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/503,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/506,,,株式会社リクルート 経営戦略 新規事業開発室 事業創出部 部長 宗藤和徳氏,regex_ok,株式会社リクルート,経営戦略 新規事業開発室 事業創出部 部長,宗藤和徳
AIdiver,https://aidiver.jp/article/detail/508,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/509,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/505,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/510,,,NiCE 最高AI責任者（Chief AI Officer）／Cognigy 共同創設者 フィリップ・ヘルツヴィヒ氏,needs_ai,,,
AIdiver,https://aidiver.jp/article/detail/512,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/515,,,燈株式会社 DX Solution事業本部 Physical AI Consultant 石本幸暉氏,regex_ok,燈株式会社,DX Solution事業本部 Physical AI Consultant,石本幸暉
AIdiver,https://aidiver.jp/article/detail/516,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/518,,,,no_caption,,,
AIdiver,https://aidiver.jp/article/detail/519,,,Tools for Humanity 日本代表 牧野友衛氏,needs_ai,,,
